DateTime,Temp
1982-06-02,56.4643
1982-06-03,56.3864
1982-06-04,57.5145
1982-06-05,57.9943
1982-06-06,58.0035
1982-06-07,58.2685
1982-06-08,59.5135
1982-06-09,60.5766
1982-06-10,62.7553
1982-06-11,64.8136
1982-06-12,64.4961
1982-06-13,64.6425
1982-06-14,64.8514
1982-06-15,65.4471
1982-06-16,67.0179
1982-06-17,67.1099
1982-06-18,65.0961
1982-06-19,65.5457
1982-06-20,67.4429
1982-06-21,68.4005
1982-06-22,69.3338
1982-06-23,69.6843
1982-06-24,68.5085
1982-06-25,67.6225
1982-06-26,68.9049
1982-06-27,70.38
1982-06-28,70.1321
1982-06-29,68.2477
1982-06-30,67.3633
1982-07-01,66.1134
1982-07-02,67.3484
1982-07-03,68.2772
1982-07-04,67.8022
1982-07-05,64.9807
1982-07-06,65.0941
1982-07-07,66.5906
1982-07-08,67.7689
1982-07-09,68.1498
1982-07-10,69.7239
1982-07-11,72.1465
1982-07-12,73.5526
1982-07-13,73.9146
1982-07-14,72.4548
1982-07-15,71.4295
1982-07-16,71.119
1982-07-17,69.8819
1982-07-18,71.7492
1982-07-19,74.4867
1982-07-20,75.8473
1982-07-21,76.1247
1982-07-22,75.3703
1982-07-23,75.0663
1982-07-24,74.6218
1982-07-25,73.6288
1982-07-26,74.0696
1982-07-27,73.4166
1982-07-28,72.5765
1982-07-29,72.6523
1982-07-30,73.1739
1982-07-31,74.8468
1982-08-01,74.8485
1982-08-02,72.5677
1982-08-03,71.4589
1982-08-04,71.6779
1982-08-05,73.7325
1982-08-06,75.4212
1982-08-07,76.02600000000001
1982-08-08,73.4319
1982-08-09,71.0139
1982-08-10,70.4401
1982-08-11,70.3917
1982-08-12,70.4991
1982-08-13,70.8514
1982-08-14,71.9598
1982-08-15,72.9104
1982-08-16,74.0185
1982-08-17,74.6897
1982-08-18,75.0479
1982-08-19,75.3309
1982-08-20,75.6981
1982-08-21,75.7274
1982-08-22,75.0312
1982-08-23,72.16199999999999
1982-08-24,70.7562
1982-08-25,70.4327
1982-08-26,69.9193
1982-08-27,69.2182
1982-08-28,70.329
1982-08-29,69.7782
1982-08-30,69.8079
1982-08-31,70.5546
1982-09-01,71.8376
1982-09-02,72.973
1982-09-03,72.8276
1982-09-04,71.6162
1982-09-05,69.4429
1982-09-06,68.8138
1982-09-07,69.9681
1982-09-08,70.5357
1982-09-09,70.7295
1982-09-10,66.4119
1982-09-11,58.7161
1982-09-12,56.82899999999999
1982-09-13,55.1053
1982-09-14,52.9443
1982-09-15,54.2777
1982-09-16,57.2853
1982-09-17,59.6415
1982-09-18,60.4072
1982-09-19,60.5667
1982-09-20,58.8902
1982-09-21,60.8992
1982-09-22,64.2625
1982-09-23,65.7982
1982-09-24,63.8586
1982-09-25,63.0351
1982-09-26,61.8652
1982-09-27,56.5578
1982-09-28,53.0377
1982-09-29,50.7828
1982-09-30,49.3416
1982-10-01,49.0775
1982-10-02,52.0401
1982-10-03,54.5452
1982-10-04,54.4329
1982-10-05,52.5875
1982-10-06,49.9228
1982-10-07,51.2227
1982-10-08,48.1653
1982-10-09,44.6617
1982-10-10,44.7179
1982-10-11,45.9135
1982-10-12,48.3867
1982-10-13,50.3001
1982-10-14,53.4362
1982-10-15,55.1916
1982-10-16,54.986000000000004
1982-10-17,53.6236
1982-10-18,49.5653
1982-10-19,44.0443
1982-10-20,42.2785
1982-10-21,45.5796
1982-10-22,50.5038
1982-10-23,52.9407
1982-10-24,53.146
1982-10-25,53.361999999999995
1982-10-26,52.2905
1982-10-27,47.391999999999996
1982-10-28,42.1252
1982-10-29,42.8119
1982-10-30,45.6944
1982-10-31,46.1199
1982-11-01,44.0114
1982-11-02,39.1316
1982-11-03,35.8543
1982-11-04,36.4278
1982-11-05,40.0748
1982-11-06,43.0302
1982-11-07,41.6716
1982-11-08,39.4993
1982-11-09,38.9777
1982-11-10,38.3749
1982-11-11,35.7208
1982-11-12,30.5497
1982-11-13,32.0158
1982-11-14,29.9709
1982-11-15,32.3442
1982-11-16,35.0505
1982-11-17,38.2971
1982-11-18,41.5171
1982-11-19,41.5965
1982-11-20,36.7916
1982-11-21,33.1696
1982-11-22,31.0181
1982-11-23,27.5949
1982-11-24,26.8299
1982-11-25,28.5125
1982-11-26,29.6622
1982-11-27,33.022
1982-11-28,35.7159
1982-11-29,37.3649
1982-11-30,37.7737
1982-12-01,35.9998
1982-12-02,32.9257
1982-12-03,33.6178
1982-12-04,36.3819
1982-12-05,35.3001
1982-12-06,34.075
1982-12-07,28.9193
1982-12-08,24.3172
1982-12-09,28.823
1982-12-10,29.1448
1982-12-11,27.1047
1982-12-12,30.0263
1982-12-13,32.1732
1982-12-14,30.7441
1982-12-15,31.1448
1982-12-16,35.5199
1982-12-17,38.1866
1982-12-18,35.7444
1982-12-19,34.7283
1982-12-20,35.5654
1982-12-21,37.5843
1982-12-22,37.3298
1982-12-23,35.2503
1982-12-24,28.0877
1982-12-25,23.6044
1982-12-26,26.0119
1982-12-27,24.4337
1982-12-28,18.4278
1982-12-29,17.4292
1982-12-30,18.9259
1982-12-31,21.2337
1983-01-01,22.7624
1983-01-02,23.4379
1983-01-03,27.3484
1983-01-04,30.3121
1983-01-05,34.7535
1983-01-06,36.7534
1983-01-07,37.0342
1983-01-08,37.9288
1983-01-09,33.7977
1983-01-10,33.8412
1983-01-11,34.4248
1983-01-12,36.6433
1983-01-13,37.5591
1983-01-14,34.716
1983-01-15,32.9338
1983-01-16,33.6281
1983-01-17,33.0035
1983-01-18,32.6122
1983-01-19,32.4066
1983-01-20,30.6239
1983-01-21,28.9519
1983-01-22,29.0948
1983-01-23,32.1276
1983-01-24,31.7397
1983-01-25,31.0602
1983-01-26,31.1142
1983-01-27,35.8221
1983-01-28,35.9526
1983-01-29,33.9184
1983-01-30,32.8438
1983-01-31,30.9004
1983-02-01,28.2481
1983-02-02,25.8807
1983-02-03,24.2859
1983-02-04,24.9807
1983-02-05,25.3762
1983-02-06,25.3188
1983-02-07,30.3975
1983-02-08,32.4707
1983-02-09,34.4196
1983-02-10,34.6937
1983-02-11,35.368
1983-02-12,37.6698
1983-02-13,39.4115
1983-02-14,37.7352
1983-02-15,37.1826
1983-02-16,38.1628
1983-02-17,38.9966
1983-02-18,41.5792
1983-02-19,39.1206
1983-02-20,36.4559
1983-02-21,38.0133
1983-02-22,40.8513
1983-02-23,42.4558
1983-02-24,40.986999999999995
1983-02-25,39.169000000000004
1983-02-26,39.5024
1983-02-27,39.5227
1983-02-28,41.1593
1983-03-01,44.0359
1983-03-02,45.6276
1983-03-03,44.8642
1983-03-04,42.1626
1983-03-05,39.8617
1983-03-06,39.054
1983-03-07,38.6038
