"DateTime","(deg F) Mean Temperature (CFSR) at Polygon 1, 2010-01-01 to 2014-12-31"
"2010-01-01:12 AM",26.0317
"2010-01-02:12 AM",24.2249
"2010-01-03:12 AM",23.5537
"2010-01-04:12 AM",23.2831
"2010-01-05:12 AM",24.5469
"2010-01-06:12 AM",25.2813
"2010-01-07:12 AM",21.0909
"2010-01-08:12 AM",18.5464
"2010-01-09:12 AM",21.1352
"2010-01-10:12 AM",25.2046
"2010-01-11:12 AM",29.4309
"2010-01-12:12 AM",31.3705
"2010-01-13:12 AM",33.7581
"2010-01-14:12 AM",35.7195
"2010-01-15:12 AM",36.2084
"2010-01-16:12 AM",37.3572
"2010-01-17:12 AM",37.3651
"2010-01-18:12 AM",37.2155
"2010-01-19:12 AM",37.9359
"2010-01-20:12 AM",37.4722
"2010-01-21:12 AM",36.9867
"2010-01-22:12 AM",37.1215
"2010-01-23:12 AM",36.6894
"2010-01-24:12 AM",35.4268
"2010-01-25:12 AM",33.1596
"2010-01-26:12 AM",29.8458
"2010-01-27:12 AM",30.1078
"2010-01-28:12 AM",28.3624
"2010-01-29:12 AM",25.6903
"2010-01-30:12 AM",25.4698
"2010-01-31:12 AM",25.6413
"2010-02-01:12 AM",28.0117
"2010-02-02:12 AM",30.6117
"2010-02-03:12 AM",31.3111
"2010-02-04:12 AM",32.7578
"2010-02-05:12 AM",34.4532
"2010-02-06:12 AM",32.4621
"2010-02-07:12 AM",30.1437
"2010-02-08:12 AM",28.02
"2010-02-09:12 AM",26.9191
"2010-02-10:12 AM",26.5815
"2010-02-11:12 AM",28.8482
"2010-02-12:12 AM",30.7134
"2010-02-13:12 AM",31.7916
"2010-02-14:12 AM",30.2058
"2010-02-15:12 AM",29.5831
"2010-02-16:12 AM",30.4416
"2010-02-17:12 AM",32.1679
"2010-02-18:12 AM",33.4396
"2010-02-19:12 AM",33.5457
"2010-02-20:12 AM",33.5928
"2010-02-21:12 AM",33.4098
"2010-02-22:12 AM",31.851
"2010-02-23:12 AM",30.1885
"2010-02-24:12 AM",29.9728
"2010-02-25:12 AM",31.6686
"2010-02-26:12 AM",33.0946
"2010-02-27:12 AM",34.7128
"2010-02-28:12 AM",35.5064
"2010-03-01:12 AM",35.9704
"2010-03-02:12 AM",36.3187
